temporada,id_partido,fecha,hora,jornada,equipo_local,equipo_visitante,goles_local,goles_visitante,estado,resultado,total_goles
2025_Apertura,13380310,2/15/2025,0:30,4,Deportivo Cali,Atlético Bucaramanga,0,0,Ended,Empate,0
2025_Apertura,13368966,2/16/2025,22:10,5,Unión Magdalena,Deportivo La Equidad,0,0,Ended,Empate,0
2025_Apertura,13368968,2/16/2025,1:10,5,Millonarios,Independiente Medellín,0,1,Ended,Victoria Visitante,1
2025_Apertura,13368959,2/17/2025,21:00,5,Envigado FC,Deportivo Pasto,0,1,Ended,Victoria Visitante,1
2025_Apertura,13368962,2/17/2025,0:20,5,Atlético Nacional,Deportes Tolima,,,Postponed,,
2025_Apertura,13368960,2/18/2025,23:10,5,Llaneros FC,Deportivo Cali,0,1,Ended,Victoria Visitante,1
2025_Apertura,13368961,2/18/2025,1:10,5,Fortaleza FC,Rionegro Águilas Doradas,2,1,Ended,Victoria Local,3
2025_Apertura,13368967,2/18/2025,21:00,5,Atlético Bucaramanga,Alianza Valledupar FC,0,0,Ended,Empate,0
2025_Apertura,13368965,2/19/2025,1:20,5,Boyacá Chicó FC,Junior Barranquilla,0,2,Ended,Victoria Visitante,2
2025_Apertura,13368964,2/20/2025,1:10,5,Once Caldas,Deportivo Pereira,3,1,Ended,Victoria Local,4
2025_Apertura,13462324,2/20/2025,23:30,1,Unión Magdalena,Millonarios,1,3,Ended,Victoria Visitante,4
2025_Apertura,13380318,2/22/2025,0:30,6,Deportivo La Equidad,Boyacá Chicó FC,0,1,Ended,Victoria Visitante,1
2025_Apertura,13380321,2/22/2025,21:15,6,Independiente Santa Fe,Atlético Bucaramanga,,,Postponed,,
2025_Apertura,13380326,2/22/2025,23:20,6,Rionegro Águilas Doradas,Once Caldas,0,1,Ended,Victoria Visitante,1
2025_Apertura,13380319,2/23/2025,21:00,6,Independiente Medellín,Llaneros FC,,,Postponed,,
2025_Apertura,13380320,2/23/2025,23:10,6,Deportivo Cali,Millonarios,3,1,Ended,Victoria Local,4
2025_Apertura,13380322,2/23/2025,1:30,6,Deportivo Pereira,Fortaleza FC,2,0,Ended,Victoria Local,2
2025_Apertura,13380323,2/23/2025,21:00,6,Deportivo Pasto,Unión Magdalena,,,Postponed,,
2025_Apertura,13380325,2/23/2025,21:00,6,Alianza Valledupar FC,Atlético Nacional,3,2,Ended,Victoria Local,5
2025_Apertura,13380317,2/24/2025,1:20,6,Deportes Tolima,América de Cali,0,0,Ended,Empate,0
2025_Apertura,13380324,2/25/2025,0:30,6,Junior Barranquilla,Envigado FC,1,2,Ended,Victoria Visitante,3
2025_Apertura,13486468,2/26/2025,0:30,6,Deportivo Pasto,Unión Magdalena,2,1,Ended,Victoria Local,3
2025_Apertura,13380327,2/28/2025,21:10,7,Envigado FC,Independiente Santa Fe,1,7,Ended,Victoria Visitante,8
2025_Apertura,13486474,2/28/2025,1:00,6,Independiente Medellín,Llaneros FC,3,0,Ended,Victoria Local,3
2025_Apertura,13380333,3/1/2025,1:10,7,Boyacá Chicó FC,Rionegro Águilas Doradas,1,1,Ended,Empate,2
2025_Apertura,13380335,3/1/2025,20:00,7,Atlético Bucaramanga,Junior Barranquilla,1,1,Ended,Empate,2
2025_Apertura,13380331,3/2/2025,1:00,7,América de Cali,Deportivo Pereira,2,0,Ended,Victoria Local,2
2025_Apertura,13380332,3/2/2025,20:00,7,Once Caldas,Alianza Valledupar FC,1,2,Ended,Victoria Visitante,3
2025_Apertura,13380336,3/2/2025,22:30,7,Millonarios,Deportes Tolima,2,0,Ended,Victoria Local,2
2025_Apertura,13380334,3/3/2025,22:00,7,Unión Magdalena,Deportivo Cali,2,2,Ended,Empate,4
2025_Apertura,13380330,3/4/2025,0:30,7,Independiente Medellín,Deportivo Pasto,1,0,Ended,Victoria Local,1
2025_Apertura,13514869,3/4/2025,23:30,7,Llaneros FC,Deportivo La Equidad,1,0,Ended,Victoria Local,1
2025_Apertura,13544272,3/5/2025,1:30,7,Fortaleza FC,Atlético Nacional,1,5,Ended,Victoria Visitante,6
2025_Apertura,13380337,3/8/2025,23:20,8,Deportivo Pasto,Llaneros FC,1,0,Ended,Victoria Local,1
2025_Apertura,13380339,3/8/2025,21:10,8,Alianza Valledupar FC,Unión Magdalena,1,0,Ended,Victoria Local,1
2025_Apertura,13380340,3/8/2025,0:30,8,Rionegro Águilas Doradas,Atlético Bucaramanga,0,1,Ended,Victoria Visitante,1
2025_Apertura,13380346,3/8/2025,19:00,8,Deportivo Pereira,Envigado FC,2,0,Ended,Victoria Local,2
2025_Apertura,13380338,3/9/2025,22:30,8,Junior Barranquilla,Millonarios,2,1,Ended,Victoria Local,3
2025_Apertura,13380342,3/9/2025,1:30,8,Deportivo La Equidad,Independiente Medellín,0,0,Ended,Empate,0
2025_Apertura,13380345,3/9/2025,20:00,8,Independiente Santa Fe,Fortaleza FC,2,0,Ended,Victoria Local,2
2025_Apertura,13380343,3/10/2025,0:45,8,Atlético Nacional,América de Cali,1,0,Ended,Victoria Local,1
2025_Apertura,13380344,3/10/2025,23:20,8,Deportivo Cali,Boyacá Chicó FC,0,0,Ended,Empate,0
2025_Apertura,13380341,3/11/2025,1:30,8,Deportes Tolima,Once Caldas,2,0,Ended,Victoria Local,2
2025_Apertura,13380355,3/14/2025,23:30,9,Atlético Bucaramanga,Deportivo Pereira,0,1,Ended,Victoria Visitante,1
2025_Apertura,13380347,3/15/2025,19:00,9,Envigado FC,Atlético Nacional,0,0,Ended,Empate,0
2025_Apertura,13380349,3/15/2025,21:10,9,Fortaleza FC,Deportes Tolima,1,1,Ended,Empate,2
2025_Apertura,13380351,3/15/2025,23:20,9,América de Cali,Alianza Valledupar FC,3,0,Ended,Victoria Local,3
2025_Apertura,13380353,3/15/2025,1:30,9,Deportivo Pasto,Deportivo La Equidad,2,1,Ended,Victoria Local,3
2025_Apertura,13380350,3/16/2025,23:20,9,Independiente Medellín,Deportivo Cali,0,0,Ended,Empate,0
2025_Apertura,13380352,3/16/2025,1:30,9,Once Caldas,Independiente Santa Fe,0,1,Ended,Victoria Visitante,1
2025_Apertura,13380354,3/16/2025,21:10,9,Unión Magdalena,Boyacá Chicó FC,1,1,Ended,Empate,2
2025_Apertura,13380356,3/16/2025,19:00,9,Millonarios,Rionegro Águilas Doradas,1,0,Ended,Victoria Local,1
2025_Apertura,13380348,3/17/2025,1:30,9,Llaneros FC,Junior Barranquilla,0,1,Ended,Victoria Visitante,1
2025_Apertura,13574685,3/19/2025,23:30,6,Independiente Santa Fe,Atlético Bucaramanga,1,1,Ended,Empate,2
2025_Apertura,13574684,3/20/2025,1:30,5,Atlético Nacional,Deportes Tolima,4,3,Ended,Victoria Local,7
2025_Apertura,13380358,3/22/2025,21:10,10,Deportivo La Equidad,Fortaleza FC,1,1,Ended,Empate,2
2025_Apertura,13380362,3/22/2025,23:20,10,Deportivo Pereira,Once Caldas,1,1,Ended,Empate,2
2025_Apertura,13380363,3/22/2025,19:00,10,Boyacá Chicó FC,Deportivo Pasto,0,0,Ended,Empate,0
2025_Apertura,13380359,3/23/2025,22:45,10,Atlético Nacional,Independiente Medellín,1,1,Ended,Empate,2
2025_Apertura,13380361,3/23/2025,1:30,10,Independiente Santa Fe,Millonarios,3,2,Ended,Victoria Local,5
2025_Apertura,13380365,3/23/2025,20:30,10,Alianza Valledupar FC,Atlético Bucaramanga,1,2,Ended,Victoria Visitante,3
2025_Apertura,13380357,3/24/2025,21:00,10,Deportes Tolima,Llaneros FC,1,0,Ended,Victoria Local,1
2025_Apertura,13380360,3/24/2025,23:10,10,Deportivo Cali,América de Cali,1,1,Ended,Empate,2
2025_Apertura,13380366,3/24/2025,1:00,10,Rionegro Águilas Doradas,Envigado FC,1,0,Ended,Victoria Local,1
2025_Apertura,13380364,3/26/2025,23:30,10,Junior Barranquilla,Unión Magdalena,2,1,Ended,Victoria Local,3
2025_Apertura,13574682,3/26/2025,21:00,4,Alianza Valledupar FC,Fortaleza FC,0,0,Ended,Empate,0
2025_Apertura,13358762,3/27/2025,1:30,17,Millonarios,Independiente Santa Fe,2,0,Ended,Victoria Local,2
2025_Apertura,13380413,3/27/2025,23:00,16,Once Caldas,Llaneros FC,1,0,Ended,Victoria Local,1
2025_Apertura,13358767,3/28/2025,1:10,18,América de Cali,Boyacá Chicó FC,3,0,Ended,Victoria Local,3
2025_Apertura,13380372,3/29/2025,23:05,11,Deportivo Pasto,Deportivo Cali,1,1,Ended,Empate,2
2025_Apertura,13380375,3/29/2025,0:30,11,Atlético Bucaramanga,Atlético Nacional,2,0,Ended,Victoria Local,2
2025_Apertura,13380370,3/30/2025,1:10,11,Independiente Medellín,Rionegro Águilas Doradas,0,0,Ended,Empate,0
2025_Apertura,13380374,3/30/2025,22:45,11,Unión Magdalena,Independiente Santa Fe,0,1,Ended,Victoria Visitante,1
2025_Apertura,13380376,3/30/2025,20:30,11,Millonarios,Alianza Valledupar FC,2,0,Ended,Victoria Local,2
2025_Apertura,13380371,3/31/2025,1:00,11,América de Cali,Fortaleza FC,1,0,Ended,Victoria Local,1
2025_Apertura,13380369,4/1/2025,0:30,11,Deportivo La Equidad,Junior Barranquilla,0,1,Ended,Victoria Visitante,1
2025_Apertura,13684267,4/1/2025,23:00,11,Llaneros FC,Deportivo Pereira,2,1,Ended,Victoria Local,3
2025_Apertura,13683851,4/2/2025,1:10,11,Boyacá Chicó FC,Deportes Tolima,1,4,Ended,Victoria Visitante,5
2025_Apertura,13380385,4/4/2025,21:00,12,Alianza Valledupar FC,Envigado FC,1,2,Ended,Victoria Visitante,3
2025_Apertura,13380379,4/5/2025,19:00,12,Atlético Nacional,Unión Magdalena,1,0,Ended,Victoria Local,1
2025_Apertura,13380380,4/5/2025,21:10,12,Deportivo Cali,Deportivo La Equidad,3,1,Ended,Victoria Local,4
2025_Apertura,13380381,4/5/2025,0:00,12,Independiente Santa Fe,Deportivo Pasto,1,1,Ended,Empate,2
2025_Apertura,13380383,4/5/2025,23:20,12,Once Caldas,América de Cali,3,0,Ended,Victoria Local,3
2025_Apertura,13380377,4/6/2025,1:30,12,Deportes Tolima,Atlético Bucaramanga,2,1,Ended,Victoria Local,3
2025_Apertura,13380378,4/6/2025,21:10,12,Fortaleza FC,Millonarios,0,2,Ended,Victoria Visitante,2
2025_Apertura,13380382,4/6/2025,19:00,12,Deportivo Pereira,Boyacá Chicó FC,1,1,Ended,Empate,2
2025_Apertura,13380384,4/6/2025,23:20,12,Junior Barranquilla,Independiente Medellín,1,0,Ended,Victoria Local,1
2025_Apertura,13380386,4/7/2025,1:30,12,Rionegro Águilas Doradas,Llaneros FC,1,2,Ended,Victoria Visitante,3
2025_Apertura,13380388,4/11/2025,23:00,13,Llaneros FC,Alianza Valledupar FC,0,1,Ended,Victoria Visitante,1
2025_Apertura,13380389,4/11/2025,0:00,13,Deportivo La Equidad,Independiente Santa Fe,2,1,Ended,Victoria Local,3
2025_Apertura,13380387,4/12/2025,19:00,13,Envigado FC,América de Cali,1,1,Ended,Empate,2
2025_Apertura,13380391,4/12/2025,1:10,13,Deportivo Cali,Rionegro Águilas Doradas,0,0,Ended,Empate,0
2025_Apertura,13380392,4/12/2025,23:20,13,Deportivo Pasto,Junior Barranquilla,3,3,Ended,Empate,6
2025_Apertura,13380394,4/12/2025,21:10,13,Unión Magdalena,Deportivo Pereira,2,2,Ended,Empate,4
2025_Apertura,13380393,4/13/2025,1:30,13,Boyacá Chicó FC,Once Caldas,0,0,Ended,Empate,0
2025_Apertura,13380396,4/13/2025,23:00,13,Millonarios,Atlético Nacional,0,0,Ended,Empate,0
2025_Apertura,13380395,4/14/2025,1:10,13,Atlético Bucaramanga,Fortaleza FC,4,0,Ended,Victoria Local,4
2025_Apertura,13358742,4/15/2025,21:00,14,Alianza Valledupar FC,Deportivo Pasto,1,0,Ended,Victoria Local,1
2025_Apertura,13380400,4/15/2025,0:00,14,Independiente Santa Fe,Independiente Medellín,1,2,Ended,Victoria Visitante,3
2025_Apertura,13380402,4/15/2025,23:15,14,Deportivo Pereira,Deportivo Cali,2,0,Ended,Victoria Local,2
2025_Apertura,13358744,4/16/2025,19:00,14,Rionegro Águilas Doradas,Unión Magdalena,1,1,Ended,Empate,2
2025_Apertura,13380397,4/16/2025,1:30,14,Deportes Tolima,Junior Barranquilla,0,0,Ended,Empate,0
2025_Apertura,13380399,4/16/2025,23:20,14,Atlético Nacional,Boyacá Chicó FC,4,1,Ended,Victoria Local,5
2025_Apertura,13380403,4/16/2025,21:10,14,Once Caldas,Deportivo La Equidad,3,0,Ended,Victoria Local,3
2025_Apertura,13380401,4/17/2025,1:30,14,América de Cali,Millonarios,0,0,Ended,Empate,0
2025_Apertura,13380404,4/17/2025,21:00,14,Atlético Bucaramanga,Envigado FC,1,0,Ended,Victoria Local,1
2025_Apertura,13380398,4/18/2025,0:00,14,Fortaleza FC,Llaneros FC,1,0,Ended,Victoria Local,1
2025_Apertura,13358746,4/19/2025,21:00,15,Deportivo La Equidad,América de Cali,2,0,Ended,Victoria Local,2
2025_Apertura,13358752,4/19/2025,23:10,15,Junior Barranquilla,Alianza Valledupar FC,2,0,Ended,Victoria Local,2
2025_Apertura,13358745,4/20/2025,19:00,15,Envigado FC,Deportes Tolima,3,1,Ended,Victoria Local,4
2025_Apertura,13358747,4/20/2025,1:20,15,Independiente Medellín,Once Caldas,2,0,Ended,Victoria Local,2
2025_Apertura,13358748,4/20/2025,23:20,15,Deportivo Cali,Atlético Nacional,1,0,Ended,Victoria Local,1
2025_Apertura,13358751,4/20/2025,21:10,15,Unión Magdalena,Atlético Bucaramanga,1,1,Ended,Empate,2
2025_Apertura,13358749,4/21/2025,23:00,15,Boyacá Chicó FC,Fortaleza FC,0,2,Ended,Victoria Visitante,2
2025_Apertura,13358750,4/22/2025,1:10,15,Deportivo Pasto,Rionegro Águilas Doradas,1,0,Ended,Victoria Local,1
2025_Apertura,13358726,4/26/2025,21:10,16,Alianza Valledupar FC,Rionegro Águilas Doradas,0,0,Ended,Empate,0
2025_Apertura,13380406,4/26/2025,19:00,16,Envigado FC,Unión Magdalena,2,1,Ended,Victoria Local,3
2025_Apertura,13380407,4/26/2025,23:20,16,Deportes Tolima,Deportivo La Equidad,2,1,Ended,Victoria Local,3
2025_Apertura,13380408,4/27/2025,21:10,16,Fortaleza FC,Independiente Medellín,0,0,Ended,Empate,0
2025_Apertura,13380410,4/27/2025,19:00,16,Independiente Santa Fe,Boyacá Chicó FC,0,0,Ended,Empate,0
2025_Apertura,13380411,4/27/2025,23:20,16,América de Cali,Deportivo Cali,2,0,Ended,Victoria Local,2
2025_Apertura,13380412,4/27/2025,1:30,16,Deportivo Pereira,Junior Barranquilla,1,0,Ended,Victoria Local,1
2025_Apertura,13380414,4/28/2025,1:30,16,Atlético Bucaramanga,Millonarios,0,2,Ended,Victoria Visitante,2
2025_Apertura,13380409,4/30/2025,0:30,16,Atlético Nacional,Deportivo Pasto,3,0,Ended,Victoria Local,3
2025_Apertura,13808649,4/30/2025,23:00,4,Rionegro Águilas Doradas,América de Cali,0,1,Ended,Victoria Visitante,1
2025_Apertura,13778951,5/1/2025,1:10,15,Llaneros FC,Independiente Santa Fe,0,1,Ended,Victoria Visitante,1
2025_Apertura,13808642,5/1/2025,19:00,11,Envigado FC,Once Caldas,1,2,Ended,Victoria Visitante,3
2025_Apertura,13358754,5/3/2025,0:00,17,Deportivo La Equidad,Alianza Valledupar FC,0,2,Ended,Victoria Visitante,2
2025_Apertura,13358756,5/3/2025,21:00,17,Llaneros FC,Atlético Bucaramanga,2,1,Ended,Victoria Local,3
2025_Apertura,13820822,5/3/2025,23:10,17,Deportivo Cali,Deportes Tolima,1,1,Ended,Empate,2
2025_Apertura,13358753,5/4/2025,21:10,17,Independiente Medellín,Atlético Nacional,1,1,Ended,Empate,2
2025_Apertura,13358755,5/4/2025,19:00,17,Deportivo Pasto,Fortaleza FC,1,0,Ended,Victoria Local,1
2025_Apertura,13358759,5/4/2025,1:20,17,Junior Barranquilla,América de Cali,0,0,Ended,Empate,0
2025_Apertura,13358760,5/4/2025,23:20,17,Unión Magdalena,Once Caldas,0,3,Abandoned,Victoria Visitante,3
2025_Apertura,13358764,5/5/2025,1:30,17,Rionegro Águilas Doradas,Deportivo Pereira,3,3,Ended,Empate,6
2025_Apertura,13358758,5/6/2025,1:00,17,Boyacá Chicó FC,Envigado FC,1,0,Ended,Victoria Local,1
2025_Apertura,13358763,5/9/2025,23:20,18,Deportes Tolima,Unión Magdalena,3,1,Ended,Victoria Local,4
2025_Apertura,13836538,5/9/2025,0:30,15,Millonarios,Deportivo Pereira,0,0,Ended,Empate,0
2025_Apertura,13358766,5/10/2025,20:00,18,Envigado FC,Rionegro Águilas Doradas,0,2,Ended,Victoria Visitante,2
2025_Apertura,13358768,5/10/2025,22:10,18,Fortaleza FC,Deportivo La Equidad,4,0,Ended,Victoria Local,4
2025_Apertura,13358769,5/10/2025,1:30,18,Atlético Bucaramanga,Independiente Medellín,2,0,Ended,Victoria Local,2
2025_Apertura,13358761,5/11/2025,23:00,18,Atlético Nacional,Llaneros FC,2,1,Ended,Victoria Local,3
2025_Apertura,13358765,5/11/2025,0:20,18,Independiente Santa Fe,Junior Barranquilla,2,1,Ended,Victoria Local,3
2025_Apertura,13358770,5/11/2025,21:00,18,Alianza Valledupar FC,Deportivo Cali,2,0,Ended,Victoria Local,2
2025_Apertura,13358771,5/11/2025,20:00,18,Deportivo Pereira,Deportivo Pasto,,,Postponed,,
2025_Apertura,13358772,5/12/2025,1:20,18,Once Caldas,Millonarios,2,2,Ended,Empate,4
2025_Apertura,13845156,5/14/2025,0:30,18,Deportivo Pereira,Deportivo Pasto,1,0,Ended,Victoria Local,1
2025_Apertura,13358702,5/16/2025,23:10,19,Junior Barranquilla,Fortaleza FC,2,1,Ended,Victoria Local,3
2025_Apertura,13836525,5/16/2025,0:30,13,Independiente Medellín,Deportes Tolima,0,1,Ended,Victoria Visitante,1
2025_Apertura,13358692,5/17/2025,20:45,19,Deportivo La Equidad,Atlético Bucaramanga,1,4,Ended,Victoria Visitante,5
2025_Apertura,13358693,5/17/2025,23:00,19,Deportivo Cali,Independiente Santa Fe,0,2,Ended,Victoria Visitante,2
2025_Apertura,13358699,5/17/2025,1:15,19,Millonarios,Envigado FC,1,0,Ended,Victoria Local,1
2025_Apertura,13358691,5/18/2025,19:00,19,Rionegro Águilas Doradas,Atlético Nacional,2,1,Ended,Victoria Local,3
2025_Apertura,13358694,5/18/2025,1:10,19,Boyacá Chicó FC,Alianza Valledupar FC,2,1,Ended,Victoria Local,3
2025_Apertura,13358695,5/18/2025,23:10,19,Deportivo Pasto,Once Caldas,2,1,Ended,Victoria Local,3
2025_Apertura,13358701,5/19/2025,1:15,19,Unión Magdalena,América de Cali,0,2,Ended,Victoria Visitante,2
2025_Apertura,13358704,5/19/2025,23:00,19,Llaneros FC,Deportes Tolima,1,3,Ended,Victoria Visitante,4
2025_Apertura,13358690,5/20/2025,1:05,19,Independiente Medellín,Deportivo Pereira,2,0,Ended,Victoria Local,2
2025_Apertura,13358706,5/23/2025,23:30,20,Deportivo Pereira,Deportivo La Equidad,3,0,Ended,Victoria Local,3
2025_Apertura,13358696,5/24/2025,21:00,20,Fortaleza FC,Unión Magdalena,0,1,Ended,Victoria Visitante,1
2025_Apertura,13358697,5/24/2025,19:00,20,Envigado FC,Llaneros FC,1,2,Ended,Victoria Visitante,3
2025_Apertura,13358698,5/25/2025,21:00,20,Deportes Tolima,Rionegro Águilas Doradas,1,2,Ended,Victoria Visitante,3
2025_Apertura,13358703,5/25/2025,21:00,20,Atlético Nacional,Junior Barranquilla,2,3,Ended,Victoria Visitante,5
2025_Apertura,13358705,5/25/2025,21:00,20,América de Cali,Independiente Medellín,2,0,Ended,Victoria Local,2
2025_Apertura,13358710,5/25/2025,21:00,20,Millonarios,Boyacá Chicó FC,4,2,Ended,Victoria Local,6
2025_Apertura,13358711,5/25/2025,21:00,20,Once Caldas,Deportivo Cali,1,0,Ended,Victoria Local,1
2025_Apertura,13358712,5/25/2025,21:00,20,Atlético Bucaramanga,Deportivo Pasto,2,1,Ended,Victoria Local,3
2025_Apertura,13358713,5/25/2025,21:00,20,Alianza Valledupar FC,Independiente Santa Fe,6,1,Ended,Victoria Local,7
2025_Apertura,13943314,5/31/2025,22:30,1,Junior Barranquilla,Deportes Tolima,1,1,Ended,Empate,2
2025_Apertura,13943315,6/1/2025,0:45,1,Independiente Medellín,América de Cali,1,1,Ended,Empate,2
2025_Apertura,13943318,6/1/2025,21:05,1,Independiente Santa Fe,Millonarios,0,1,Ended,Victoria Visitante,1
2025_Apertura,13943320,6/2/2025,1:15,1,Atlético Nacional,Once Caldas,0,0,Ended,Empate,0
2025_Apertura,13943356,6/4/2025,23:10,2,Deportes Tolima,Independiente Medellín,1,3,Ended,Victoria Visitante,4
2025_Apertura,13943357,6/5/2025,1:15,2,América de Cali,Junior Barranquilla,2,1,Ended,Victoria Local,3
2025_Apertura,13943358,6/5/2025,23:10,2,Once Caldas,Independiente Santa Fe,1,2,Ended,Victoria Visitante,3
2025_Apertura,13943359,6/6/2025,1:15,2,Millonarios,Atlético Nacional,0,0,Ended,Empate,0
2025_Apertura,13957921,6/7/2025,23:15,3,Deportes Tolima,América de Cali,1,1,Ended,Empate,2
2025_Apertura,13957922,6/8/2025,23:15,3,Junior Barranquilla,Independiente Medellín,0,1,Ended,Victoria Visitante,1
2025_Apertura,13969995,6/8/2025,21:05,3,Atlético Nacional,Independiente Santa Fe,1,2,Ended,Victoria Visitante,3
2025_Apertura,13957923,6/9/2025,1:20,3,Once Caldas,Millonarios,0,0,Ended,Empate,0
2025_Apertura,13970328,6/11/2025,23:15,4,Independiente Medellín,Junior Barranquilla,1,0,Ended,Victoria Local,1
2025_Apertura,13970326,6/12/2025,23:20,4,América de Cali,Deportes Tolima,1,3,Ended,Victoria Visitante,4
2025_Apertura,13970460,6/12/2025,1:20,4,Millonarios,Once Caldas,2,2,Ended,Empate,4
2025_Apertura,13970465,6/13/2025,1:20,4,Independiente Santa Fe,Atlético Nacional,1,2,Ended,Victoria Visitante,3
2025_Apertura,13970327,6/15/2025,23:15,5,Independiente Medellín,Deportes Tolima,2,1,Ended,Victoria Local,3
2025_Apertura,13970455,6/16/2025,1:20,5,Junior Barranquilla,América de Cali,0,1,Ended,Victoria Visitante,1
2025_Apertura,13970456,6/16/2025,23:15,5,Independiente Santa Fe,Once Caldas,1,0,Ended,Victoria Local,1
2025_Apertura,13970469,6/17/2025,1:20,5,Atlético Nacional,Millonarios,0,1,Ended,Victoria Visitante,1
2025_Apertura,14014033,6/19/2025,21:00,6,Deportes Tolima,Junior Barranquilla,2,0,Ended,Victoria Local,2
2025_Apertura,14014038,6/19/2025,23:05,6,Once Caldas,Atlético Nacional,1,2,Ended,Victoria Visitante,3
2025_Apertura,14014039,6/20/2025,1:15,6,América de Cali,Independiente Medellín,1,1,Ended,Empate,2
2025_Apertura,14014040,6/20/2025,1:15,6,Millonarios,Independiente Santa Fe,1,2,Ended,Victoria Visitante,3
2025_Apertura,14033803,6/25/2025,0:30,29,Independiente Santa Fe,Independiente Medellín,0,0,Ended,Empate,0
2025_Apertura,14033807,6/29/2025,23:00,29,Independiente Medellín,Independiente Santa Fe,1,2,Ended,Victoria Visitante,3
2025_Clausura,14115232,7/11/2025,23:00,1,Llaneros FC,América de Cali,0,0,Ended,Empate,0
2025_Clausura,14115234,7/12/2025,1:10,1,Once Caldas,Atlético Nacional,1,3,Ended,Victoria Visitante,4
2025_Clausura,14115235,7/12/2025,19:00,1,Deportivo Pasto,Deportes Tolima,3,2,Ended,Victoria Local,5
2025_Clausura,14115236,7/12/2025,21:10,1,Envigado FC,Fortaleza FC,0,1,Ended,Victoria Visitante,1
2025_Clausura,14115237,7/12/2025,23:20,1,Atlético Bucaramanga,Boyacá Chicó FC,1,1,Ended,Empate,2
2025_Clausura,14114311,7/13/2025,1:30,1,Deportivo Cali,Junior Barranquilla,0,2,Ended,Victoria Visitante,2
2025_Clausura,14114313,7/13/2025,20:00,1,Independiente Medellín,Alianza Valledupar FC,1,1,Ended,Empate,2
2025_Clausura,14114314,7/13/2025,22:15,1,Deportivo Pereira,Independiente Santa Fe,2,2,Ended,Empate,4
2025_Clausura,14115240,7/14/2025,0:30,1,Deportivo La Equidad,Rionegro Águilas Doradas,0,0,Ended,Empate,0
2025_Clausura,14115241,7/18/2025,21:00,2,América de Cali,Atlético Bucaramanga,,,Postponed,,
2025_Clausura,14115243,7/18/2025,23:00,2,Unión Magdalena,Llaneros FC,0,0,Ended,Empate,0
2025_Clausura,14115242,7/19/2025,1:10,2,Deportes Tolima,Independiente Santa Fe,0,1,Ended,Victoria Visitante,1
2025_Clausura,14115244,7/19/2025,23:20,2,Atlético Nacional,Deportivo La Equidad,3,1,Ended,Victoria Local,4
2025_Clausura,14115245,7/19/2025,21:10,2,Alianza Valledupar FC,Deportivo Pereira,1,0,Ended,Victoria Local,1
2025_Clausura,14115246,7/19/2025,19:00,2,Rionegro Águilas Doradas,Junior Barranquilla,2,3,Ended,Victoria Visitante,5
2025_Clausura,14115247,7/20/2025,22:15,2,Fortaleza FC,Once Caldas,2,1,Ended,Victoria Local,3
2025_Clausura,14115249,7/20/2025,1:30,2,Boyacá Chicó FC,Independiente Medellín,2,0,Ended,Victoria Local,2
2025_Clausura,14115252,7/20/2025,20:00,2,Envigado FC,Deportivo Cali,0,0,Ended,Empate,0
2025_Clausura,14115248,7/22/2025,21:00,3,Atlético Bucaramanga,Once Caldas,,,Postponed,,
2025_Clausura,14115250,7/22/2025,21:00,3,Alianza Valledupar FC,Deportes Tolima,0,1,Ended,Victoria Visitante,1
2025_Clausura,14115255,7/22/2025,23:10,3,Independiente Santa Fe,Rionegro Águilas Doradas,0,0,Ended,Empate,0
2025_Clausura,14115259,7/22/2025,21:00,3,Deportivo Pasto,América de Cali,,,Postponed,,
2025_Clausura,14115253,7/23/2025,21:00,3,Llaneros FC,Boyacá Chicó FC,2,1,Ended,Victoria Local,3
2025_Clausura,14115254,7/23/2025,1:20,3,Deportivo Pereira,Atlético Nacional,2,1,Ended,Victoria Local,3
2025_Clausura,14115260,7/23/2025,23:10,3,Junior Barranquilla,Unión Magdalena,4,1,Ended,Victoria Local,5
2025_Clausura,14115257,7/24/2025,1:20,3,Deportivo La Equidad,Millonarios,1,0,Ended,Victoria Local,1
2025_Clausura,14115258,7/24/2025,23:00,3,Independiente Medellín,Envigado FC,3,4,Ended,Victoria Visitante,7
2025_Clausura,14115261,7/25/2025,1:10,3,Deportivo Cali,Fortaleza FC,1,1,Ended,Empate,2
2025_Clausura,14115262,7/25/2025,23:20,4,Deportes Tolima,Deportivo Pereira,1,0,Ended,Victoria Local,1
2025_Clausura,14115263,7/26/2025,1:30,4,Atlético Nacional,Independiente Santa Fe,1,1,Ended,Empate,2
2025_Clausura,14115264,7/26/2025,21:00,4,Boyacá Chicó FC,Deportivo Pasto,2,2,Ended,Empate,4
2025_Clausura,14115265,7/26/2025,23:10,4,Once Caldas,Junior Barranquilla,2,2,Ended,Empate,4
2025_Clausura,14115266,7/27/2025,1:20,4,América de Cali,Rionegro Águilas Doradas,2,1,Ended,Victoria Local,3
2025_Clausura,14115267,7/27/2025,21:00,4,Envigado FC,Deportivo La Equidad,1,1,Ended,Empate,2
2025_Clausura,14115268,7/27/2025,23:20,4,Unión Magdalena,Independiente Medellín,0,2,Ended,Victoria Visitante,2
2025_Clausura,14115269,7/28/2025,1:20,4,Fortaleza FC,Alianza Valledupar FC,2,2,Ended,Empate,4
2025_Clausura,14115270,7/28/2025,23:00,4,Atlético Bucaramanga,Deportivo Cali,2,3,Ended,Victoria Visitante,5
